Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0,0,0,0.569329295
0,2,0,0.705584834
0,2,0,0.609691017
0,0,0,0.740265393
0,0,0,0.678262698
45,2,0,1.070859714
0,2,0,0.702689595
0,2,0,0.677221546
0,0,0,0.695079382
0,2,0,0.65637305
0,0,0,0.732464626
0,2,0,0.734852818
90,0,0,0.929730539
90,2,0,0.831233085
0,0,0,0.980761081
0,0,0,0.898731413
90,2,0,0.695959495
90,2,0,0.62979963
0,0,0,0.938604912
90,0,0,0.743040839
