Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,2,0,0.2316357079980662
0.0,2,0,0.2515403330035042
0.0,2,0,0.24766133400407853
0.0,2,0,0.2341601250009262
0.0,0,0,0.23150249999889638
0.0,2,0,0.2067027919983957
0.0,0,0,0.2556705829993007
0.0,0,0,0.2960497919993941
0.0,2,0,0.2308277089978219
0.0,0,0,0.21548883299692534
0.0,2,0,0.22077012500085402
0.0,0,0,0.2525397499994142
0.0,0,0,0.2482651669997722
0.0,2,0,0.21528324999962933
0.0,0,0,0.21626904200093122
0.0,2,0,0.21353570899373153
0.0,0,0,0.228330833997461
0.0,0,0,0.2020213750001858
0.0,0,0,0.24218591599492356
0.0,0,0,0.1945332499963115
0.0,0,0,0.1862156249990221
0.0,2,0,0.27875104200211354
0.0,2,0,0.213381916997605
0.0,2,0,0.21885591699538054
0.0,2,0,0.21115308399748756
0.0,2,0,0.22549087500374299
0.0,2,0,0.22404379199724644
0.0,0,0,0.19384562499908498
0.0,2,0,0.23082804099976784
0.0,2,0,0.2628839590033749
0.0,0,0,0.1957047089963453
0.0,2,0,0.21878633300366346
0.0,2,0,0.22200720899854787
0.0,0,0,0.2200692499973229
0.0,2,0,0.23122337499808054
0.0,2,0,0.16156083299574675
0.0,2,0,0.22762604099989403
0.0,0,0,0.22764112499862676
0.0,2,0,0.20414808399800677
0.0,0,0,0.20470799999748124
0.0,0,0,0.20207841600495158
0.0,2,0,0.22631704100058414
0.0,0,0,0.22406020799826365
0.0,2,0,0.20982549999462208
0.0,2,0,0.2310078340015025
0.0,2,0,0.22479845799534814
0.0,2,0,0.1907231250006589
0.0,0,0,0.19266862500080606
0.0,0,0,0.20876262499950826
0.0,0,0,0.23605429100280162
0.0,0,0,0.21784166699944763
0.0,2,0,0.2072479589987779
0.0,0,0,0.23074079200159758
0.0,0,0,0.22038379200239433
0.0,0,0,0.24129654100397602
0.0,0,0,0.22965499999554595
0.0,2,0,0.22898062499734806
0.0,0,0,0.20467966599971987
0.0,0,0,0.23723841599712614
0.0,0,0,0.18831604099977994
