Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,2,0,0.23374319999129511
0.0,0,0,0.1643844999925932
0.0,0,0,0.21946890000253916
0.0,2,0,0.8462741000112146
0.0,0,0,0.2544318000000203
0.0,2,0,0.22631840000394732
0.0,2,0,0.2511896999931196
0.0,2,0,0.254849999997532
0.0,2,0,0.2384161999943899
0.0,0,0,0.23792349999712314
0.0,0,0,0.2208474000071874
0.0,2,0,0.2236516999982996
0.0,0,0,0.2553979999938747
0.0,0,0,0.19082290001097135
0.0,0,0,0.327170999997179
0.0,0,0,0.24770880000141915
0.0,0,0,0.2937843999970937
0.0,2,0,0.22262240000418387
0.0,2,0,0.27953709999565035
0.0,0,0,0.22496079999837093
0.0,0,0,0.2249796999967657
0.0,2,0,0.2460148000100162
0.0,0,0,0.33348869999463204
0.0,2,0,0.3499471000104677
0.0,2,0,0.35134379999362864
0.0,0,0,0.360086600005161
0.0,2,0,0.23798630000965204
0.0,0,0,0.3240236999990884
0.0,0,0,0.2649597999989055
0.0,2,0,0.22738929999468382
0.0,0,0,0.22724119998747483
0.0,2,0,0.21893879999697674
0.0,0,0,0.22156409999297466
0.0,0,0,0.218247099997825
0.0,0,0,0.24498750000202563
0.0,0,0,0.23445750000246335
0.0,2,0,0.2116360999934841
0.0,0,0,0.20063110000046436
0.0,2,0,0.21775229999911971
0.0,2,0,0.22335100000782404
0.0,0,0,0.25574439999763854
0.0,2,0,0.2245455999945989
0.0,2,0,0.2227610999980243
0.0,2,0,0.23377790000813548
0.0,0,0,0.2297270999988541
0.0,2,0,0.21434739998949226
0.0,0,0,0.26032580000173766
0.0,2,0,0.2871188999997685
0.0,2,0,0.2330441000085557
0.0,0,0,0.2443078000069363
0.0,2,0,0.20648749999236315
0.0,2,0,0.2240451999969082
0.0,2,0,0.2358440999960294
0.0,2,0,0.2062792999931844
0.0,2,0,0.24212510000506882
0.0,0,0,0.24130090000107884
0.0,2,0,0.23209080001106486
0.0,0,0,0.21820479999587405
0.0,0,0,0.23322889998962637
0.0,0,0,0.19431279999844264
