Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,2,0,0.2295981089991983
0.0,2,0,0.23416233400348574
0.0,0,0,0.3421568670019042
0.0,2,0,0.21131700300611556
0.0,2,0,0.24239511600171681
0.0,2,0,0.22567648699623533
0.0,0,0,0.20533023700409103
0.0,2,0,0.23733178799739107
0.0,0,0,0.19162292299733963
0.0,0,0,0.20327042700955644
0.0,2,0,0.18162329201004468
0.0,0,0,0.2555726529972162
0.0,2,0,0.210689266998088
0.0,2,0,0.19337362400256097
0.0,0,0,0.19619712900021113
0.0,0,0,0.1736414940096438
0.0,0,0,0.07390054500137921
0.0,0,0,0.2452228829934029
0.0,0,0,0.18783263899968006
0.0,2,0,0.34730756700446364
0.0,0,0,0.045910284999990836
0.0,0,0,0.2365822990104789
0.0,2,0,0.2740554359916132
0.0,2,0,0.19580606899398845
0.0,2,0,0.21353063700371422
0.0,2,0,0.20658274200104643
0.0,2,0,0.20809345500310883
0.0,2,0,0.20962179799971636
0.0,0,0,0.1863872420071857
0.0,2,0,0.19822029198985547
0.0,0,0,0.21747988800052553
0.0,0,0,0.22067290999984834
0.0,2,0,0.21932168000785168
0.0,0,0,0.23880638099217322
0.0,0,0,0.16005668399157003
0.0,2,0,0.19579139800043777
0.0,2,0,0.2043886399915209
0.0,0,0,0.2639044280076632
0.0,2,0,0.1907131229963852
0.0,2,0,0.2045553799980553
0.0,2,0,0.14840228299726732
0.0,2,0,0.18986282500554807
0.0,0,0,0.1880995880055707
0.0,0,0,0.19110708199150395
0.0,2,0,0.17606278900348116
0.0,0,0,0.22339590900810435
0.0,0,0,0.18777348099683877
0.0,0,0,0.09772771500865929
0.0,0,0,0.20595176599454135
0.0,0,0,0.19071049500780646
0.0,2,0,0.12078554699837696
0.0,0,0,0.19418649301223923
0.0,2,0,0.19656250999832992
0.0,2,0,0.172766882009455
0.0,2,0,0.18111554499773774
0.0,0,0,0.3118035129882628
0.0,0,0,0.192761440994218
0.0,2,0,0.18180036400735844
0.0,0,0,0.18839039400336333
0.0,0,0,0.18617366399848834
