Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,0,0,0.28664433397352695
0.0,2,0,0.2552203329978511
0.0,2,0,0.30338479194324464
0.0,0,0,0.24204154207836837
0.0,0,0,0.2668722909875214
0.0,2,0,0.23255329101812094
0.0,0,0,0.3021869169315323
0.0,2,0,0.30098762502893806
0.0,2,0,0.24011599994264543
0.0,0,0,0.33011658303439617
0.0,0,0,0.253970833029598
0.0,2,0,0.274368291022256
0.0,0,0,0.2358419579686597
0.0,2,0,0.2742895840201527
0.0,0,0,0.21383291599340737
0.0,2,0,0.24126779206562787
0.0,2,0,0.2325312909670174
0.0,2,0,0.3364785419544205
0.0,0,0,0.2549396250396967
0.0,0,0,0.2775358749786392
0.0,0,0,0.26032904209569097
0.0,2,0,0.25237091700546443
0.0,0,0,0.2364574579987675
0.0,2,0,0.2303982910234481
0.0,2,0,0.2212406249018386
0.0,0,0,0.23048858297988772
0.0,0,0,0.23008779203519225
0.0,2,0,0.24348583305254579
0.0,2,0,0.20926241599954665
0.0,0,0,0.23542620905209333
0.0,0,0,0.22692595794796944
0.0,0,0,0.10988283401820809
0.0,2,0,0.2947492079110816
0.0,0,0,0.23892758297733963
0.0,2,0,0.22872908308636397
0.0,2,0,0.2113925409503281
0.0,2,0,0.22802870790474117
0.0,2,0,0.20701641694176942
0.0,2,0,0.21774566697422415
0.0,0,0,0.22122779197525233
0.0,2,0,0.21562937495764345
0.0,2,0,0.23878758307546377
0.0,2,0,0.21895991696510464
0.0,0,0,0.2240092910360545
0.0,0,0,0.39171829202678055
0.0,0,0,0.33701625000685453
0.0,2,0,0.2925626670476049
0.0,2,0,0.2376919159432873
0.0,0,0,0.21485191700048745
0.0,2,0,0.2570242079673335
0.0,2,0,0.24870345904491842
0.0,0,0,0.2394247920019552
0.0,0,0,0.23336549999658018
0.0,0,0,0.2241999579127878
0.0,0,0,0.2541793748969212
0.0,0,0,0.26758962497115135
0.0,0,0,0.21510987496003509
0.0,2,0,0.22609591600485146
0.0,2,0,0.1268633749568835
0.0,0,0,0.240469167008996
